ASX Code,Company Name,Date,Open,High,Low,Close,Volume,Market Capitalisation($m),Shares on Issue
XYZ,"Block, Inc.",05/08/2024,92.90,92.90,89.36,89.53,"995,210.00","3,809.63","42,551,451.00"
XYZ,"Block, Inc.",02/08/2024,96.79,102.99,96.33,100.10,"799,156.00","4,259.40","42,551,451.00"
XYZ,"Block, Inc.",01/08/2024,95.46,96.27,95.15,95.24,"274,985.00","4,052.60","42,551,451.00"
XYZ,"Block, Inc.",31/07/2024,92.95,94.75,92.36,94.75,"483,985.00","4,031.75","42,551,451.00"
XYZ,"Block, Inc.",30/07/2024,92.65,92.77,92.00,92.55,"138,466.00","3,938.14","42,551,451.00"
XYZ,"Block, Inc.",29/07/2024,93.47,93.62,92.52,93.54,"371,500.00","3,980.26","42,551,451.00"
XYZ,"Block, Inc.",26/07/2024,94.50,94.82,94.01,94.40,"404,024.00","4,016.86","42,551,451.00"
XYZ,"Block, Inc.",25/07/2024,94.88,94.90,93.83,93.98,"563,576.00","3,998.99","42,551,451.00"
XYZ,"Block, Inc.",24/07/2024,100.71,100.98,100.23,100.76,"232,012.00","4,287.48","42,551,451.00"
XYZ,"Block, Inc.",23/07/2024,102.47,103.00,102.00,102.33,"133,107.00","4,354.29","42,551,451.00"
XYZ,"Block, Inc.",22/07/2024,101.95,102.605,101.65,102.25,"94,176.00","4,350.89","42,551,451.00"
XYZ,"Block, Inc.",19/07/2024,101.68,102.25,101.51,102.23,"120,105.00","4,350.03","42,551,451.00"
XYZ,"Block, Inc.",18/07/2024,107.32,107.72,106.59,106.81,"233,935.00","4,544.92","42,551,451.00"
XYZ,"Block, Inc.",17/07/2024,107.14,107.56,106.70,107.00,"190,053.00","4,553.01","42,551,451.00"
XYZ,"Block, Inc.",16/07/2024,106.00,106.88,106.00,106.69,"190,960.00","4,539.81","42,551,451.00"
XYZ,"Block, Inc.",15/07/2024,101.60,103.45,101.53,103.13,"266,851.00","4,388.33","42,551,451.00"
XYZ,"Block, Inc.",12/07/2024,98.10,99.47,98.10,98.98,"392,585.00","4,211.74","42,551,451.00"
XYZ,"Block, Inc.",11/07/2024,97.00,97.00,95.36,95.70,"70,373.00","4,072.17","42,551,451.00"
XYZ,"Block, Inc.",10/07/2024,95.70,96.34,95.65,95.96,"91,881.00","4,083.24","42,551,451.00"
XYZ,"Block, Inc.",09/07/2024,95.80,96.14,95.60,96.01,"78,527.00","4,085.36","42,551,451.00"
XYZ,"Block, Inc.",08/07/2024,96.47,97.49,96.46,97.18,"72,275.00","4,135.15","42,551,451.00"
XYZ,"Block, Inc.",05/07/2024,96.50,96.59,96.05,96.35,"47,379.00","4,099.83","42,551,451.00"
XYZ,"Block, Inc.",04/07/2024,97.10,97.10,96.19,96.76,"175,655.00","4,117.28","42,551,451.00"
XYZ,"Block, Inc.",03/07/2024,96.03,97.03,96.03,97.03,"225,043.00","4,069.46","41,940,249.00"
XYZ,"Block, Inc.",02/07/2024,96.00,96.00,94.98,95.02,"101,587.00","3,985.16","41,940,249.00"
XYZ,"Block, Inc.",01/07/2024,96.35,97.11,96.29,97.06,"89,893.00","4,070.72","41,940,249.00"
XYZ,"Block, Inc.",28/06/2024,95.40,96.41,95.38,96.17,"369,678.00","4,033.39","41,940,249.00"
XYZ,"Block, Inc.",27/06/2024,94.74,95.64,94.50,95.64,"166,418.00","4,011.17","41,940,249.00"
XYZ,"Block, Inc.",26/06/2024,96.20,96.38,95.78,96.18,"155,021.00","4,033.81","41,940,249.00"
XYZ,"Block, Inc.",25/06/2024,96.40,97.31,96.40,97.31,"133,955.00","4,081.21","41,940,249.00"
XYZ,"Block, Inc.",24/06/2024,95.00,95.43,94.42,94.80,"60,986.00","3,975.94","41,940,249.00"
XYZ,"Block, Inc.",21/06/2024,94.16,94.74,94.10,94.74,"328,889.00","3,973.42","41,940,249.00"
XYZ,"Block, Inc.",20/06/2024,93.70,93.83,93.41,93.68,"114,561.00","3,928.96","41,940,249.00"
XYZ,"Block, Inc.",19/06/2024,93.09,93.72,92.50,93.62,"140,916.00","3,926.45","41,940,249.00"
XYZ,"Block, Inc.",18/06/2024,94.87,95.00,94.45,95.00,"130,461.00","3,984.32","41,940,249.00"
XYZ,"Block, Inc.",17/06/2024,94.20,94.50,93.81,94.19,"76,088.00","3,950.35","41,940,249.00"
XYZ,"Block, Inc.",14/06/2024,95.51,95.51,93.51,94.10,"155,353.00","3,946.58","41,940,249.00"
XYZ,"Block, Inc.",13/06/2024,97.71,98.28,97.71,98.10,"117,228.00","4,114.34","41,940,249.00"
XYZ,"Block, Inc.",12/06/2024,97.38,97.70,96.55,96.90,"122,412.00","4,064.01","41,940,249.00"
XYZ,"Block, Inc.",11/06/2024,97.73,97.73,97.14,97.61,"240,717.00","4,093.79","41,940,249.00"
XYZ,"Block, Inc.",07/06/2024,99.60,100.54,99.505,100.20,"118,112.00","4,202.41","41,940,249.00"
XYZ,"Block, Inc.",06/06/2024,97.90,98.35,97.52,98.19,"262,374.00","4,118.11","41,940,249.00"
XYZ,"Block, Inc.",05/06/2024,97.35,98.17,97.11,97.97,"188,134.00","3,848.59","39,283,329.00"
XYZ,"Block, Inc.",04/06/2024,96.68,96.81,96.42,96.74,"85,954.00","3,800.27","39,283,329.00"
XYZ,"Block, Inc.",03/06/2024,97.70,97.70,96.65,97.08,"168,890.00","3,813.63","39,283,329.00"
XYZ,"Block, Inc.",31/05/2024,98.35,98.66,97.68,98.66,"191,107.00","3,875.69","39,283,329.00"
XYZ,"Block, Inc.",30/05/2024,97.27,98.94,97.13,98.58,"86,344.00","3,872.55","39,283,329.00"
XYZ,"Block, Inc.",29/05/2024,99.38,99.52,98.69,98.87,"307,154.00","3,883.94","39,283,329.00"
XYZ,"Block, Inc.",28/05/2024,100.72,100.72,100.09,100.09,"97,874.00","3,931.87","39,283,329.00"
XYZ,"Block, Inc.",27/05/2024,100.95,101.00,100.19,100.43,"110,948.00","3,945.22","39,283,329.00"
XYZ,"Block, Inc.",24/05/2024,101.37,101.37,100.42,100.67,"562,913.00","3,954.65","39,283,329.00"
XYZ,"Block, Inc.",23/05/2024,102.13,102.91,101.75,102.91,"183,697.00","4,042.65","39,283,329.00"
XYZ,"Block, Inc.",22/05/2024,107.40,108.12,106.67,106.86,"472,570.00","4,197.82","39,283,329.00"
XYZ,"Block, Inc.",21/05/2024,110.31,110.81,109.96,110.31,"80,012.00","4,333.34","39,283,329.00"
XYZ,"Block, Inc.",20/05/2024,107.65,109.01,107.65,109.01,"83,534.00","4,282.28","39,283,329.00"
XYZ,"Block, Inc.",17/05/2024,106.97,107.65,106.96,107.34,"44,453.00","4,216.67","39,283,329.00"
XYZ,"Block, Inc.",16/05/2024,108.00,108.26,107.30,107.88,"188,923.00","4,237.89","39,283,329.00"
XYZ,"Block, Inc.",15/05/2024,107.65,107.89,107.24,107.50,"52,733.00","4,222.96","39,283,329.00"
XYZ,"Block, Inc.",14/05/2024,106.10,106.70,106.00,106.51,"150,871.00","4,184.07","39,283,329.00"
XYZ,"Block, Inc.",13/05/2024,107.90,108.305,107.80,108.04,"169,661.00","4,244.17","39,283,329.00"
XYZ,"Block, Inc.",10/05/2024,111.00,111.35,110.51,111.24,"64,013.00","4,369.88","39,283,329.00"
XYZ,"Block, Inc.",09/05/2024,108.86,109.24,108.45,109.11,"274,202.00","4,286.20","39,283,329.00"
XYZ,"Block, Inc.",08/05/2024,109.02,109.38,108.50,109.34,"130,101.00","4,295.24","39,283,329.00"
XYZ,"Block, Inc.",07/05/2024,109.00,111.81,108.81,111.81,"265,963.00","4,392.27","39,283,329.00"
XYZ,"Block, Inc.",06/05/2024,106.00,106.78,105.10,105.64,"554,806.00","4,016.06","38,016,495.00"
XYZ,"Block, Inc.",03/05/2024,116.00,117.63,115.11,116.44,"552,753.00","4,426.64","38,016,495.00"
XYZ,"Block, Inc.",02/05/2024,104.13,107.43,103.84,106.02,"698,237.00","4,030.51","38,016,495.00"
XYZ,"Block, Inc.",01/05/2024,112.40,112.80,111.90,112.25,"160,416.00","4,267.35","38,016,495.00"
XYZ,"Block, Inc.",30/04/2024,114.80,114.91,114.25,114.91,"76,140.00","4,368.48","38,016,495.00"
XYZ,"Block, Inc.",29/04/2024,115.60,115.67,114.47,114.90,"243,090.00","4,368.10","38,016,495.00"
XYZ,"Block, Inc.",26/04/2024,112.46,113.88,112.265,113.81,"370,736.00","4,326.66","38,016,495.00"
XYZ,"Block, Inc.",24/04/2024,117.30,117.30,116.22,117.08,"360,822.00","4,450.97","38,016,495.00"
XYZ,"Block, Inc.",23/04/2024,111.20,112.35,111.20,112.35,"164,731.00","4,271.15","38,016,495.00"
XYZ,"Block, Inc.",22/04/2024,110.60,111.81,110.20,111.21,"201,780.00","4,227.81","38,016,495.00"
XYZ,"Block, Inc.",19/04/2024,112.49,112.49,109.14,110.07,"240,201.00","4,184.48","38,016,495.00"
XYZ,"Block, Inc.",18/04/2024,114.15,115.42,114.15,115.14,"130,354.00","4,377.22","38,016,495.00"
XYZ,"Block, Inc.",17/04/2024,113.72,115.15,113.72,114.60,"135,540.00","4,356.69","38,016,495.00"
XYZ,"Block, Inc.",16/04/2024,114.30,114.74,112.50,113.31,"256,648.00","4,307.65","38,016,495.00"
XYZ,"Block, Inc.",15/04/2024,119.00,119.81,118.61,119.79,"249,166.00","4,554.00","38,016,495.00"
XYZ,"Block, Inc.",12/04/2024,121.93,122.67,121.78,122.26,"102,476.00","4,647.90","38,016,495.00"
XYZ,"Block, Inc.",11/04/2024,119.34,121.15,119.34,121.10,"74,603.00","4,603.80","38,016,495.00"
XYZ,"Block, Inc.",10/04/2024,119.99,121.51,119.99,120.94,"176,034.00","4,597.71","38,016,495.00"
XYZ,"Block, Inc.",09/04/2024,118.10,118.655,117.92,118.54,"75,788.00","4,506.48","38,016,495.00"
XYZ,"Block, Inc.",08/04/2024,116.33,117.345,116.11,116.50,"108,979.00","4,428.92","38,016,495.00"
XYZ,"Block, Inc.",05/04/2024,113.56,114.79,113.29,114.24,"277,049.00","4,343.00","38,016,495.00"
XYZ,"Block, Inc.",04/04/2024,121.60,122.11,117.93,118.46,"181,698.00","4,503.43","38,016,495.00"
XYZ,"Block, Inc.",03/04/2024,121.83,121.88,120.12,120.32,"170,243.00","4,461.22","37,077,967.00"
XYZ,"Block, Inc.",02/04/2024,126.49,127.23,125.685,126.00,"251,621.00","4,671.82","37,077,967.00"
XYZ,"Block, Inc.",28/03/2024,128.17,129.00,127.70,129.00,"157,061.00","4,783.06","37,077,967.00"
XYZ,"Block, Inc.",27/03/2024,128.00,129.00,128.00,128.96,"92,497.00","4,781.57","37,077,967.00"
XYZ,"Block, Inc.",26/03/2024,126.25,126.80,125.80,126.55,"70,825.00","4,692.22","37,077,967.00"
XYZ,"Block, Inc.",25/03/2024,124.59,125.17,124.15,124.56,"121,014.00","4,618.43","37,077,967.00"
XYZ,"Block, Inc.",22/03/2024,127.15,128.44,127.15,128.14,"182,092.00","4,751.17","37,077,967.00"
XYZ,"Block, Inc.",21/03/2024,124.78,125.29,124.03,125.20,"145,284.00","4,642.16","37,077,967.00"
XYZ,"Block, Inc.",20/03/2024,122.01,122.10,120.98,121.78,"97,522.00","4,515.35","37,077,967.00"
XYZ,"Block, Inc.",19/03/2024,123.00,123.43,122.67,123.41,"69,738.00","4,575.79","37,077,967.00"
XYZ,"Block, Inc.",18/03/2024,122.60,123.41,122.20,123.41,"76,578.00","4,575.79","37,077,967.00"
XYZ,"Block, Inc.",15/03/2024,123.80,124.00,123.17,123.68,"393,215.00","4,585.80","37,077,967.00"
XYZ,"Block, Inc.",14/03/2024,129.25,130.305,129.25,130.00,"448,344.00","4,820.14","37,077,967.00"
XYZ,"Block, Inc.",13/03/2024,124.00,124.20,123.53,124.20,"91,560.00","4,605.08","37,077,967.00"
XYZ,"Block, Inc.",12/03/2024,122.65,124.88,122.47,124.88,"145,113.00","4,630.30","37,077,967.00"
XYZ,"Block, Inc.",11/03/2024,121.30,122.26,120.84,120.85,"221,560.00","4,480.87","37,077,967.00"
XYZ,"Block, Inc.",08/03/2024,117.05,117.09,116.39,116.58,"139,554.00","4,322.55","37,077,967.00"
XYZ,"Block, Inc.",07/03/2024,115.51,115.97,114.88,115.78,"217,406.00","4,292.89","37,077,967.00"
XYZ,"Block, Inc.",06/03/2024,114.90,115.50,114.25,115.16,"155,729.00","4,269.90","37,077,967.00"
XYZ,"Block, Inc.",05/03/2024,118.63,119.30,117.74,118.67,"196,020.00","4,400.04","37,077,967.00"
XYZ,"Block, Inc.",04/03/2024,121.80,122.21,121.00,122.21,"377,494.00","4,335.39","35,474,906.00"
XYZ,"Block, Inc.",01/03/2024,121.77,122.56,121.36,121.81,"332,343.00","4,321.20","35,474,906.00"
XYZ,"Block, Inc.",29/02/2024,120.74,121.61,119.50,120.65,"220,483.00","4,280.05","35,474,906.00"
XYZ,"Block, Inc.",28/02/2024,118.32,120.66,118.32,120.22,"274,473.00","4,264.79","35,474,906.00"
XYZ,"Block, Inc.",27/02/2024,114.00,114.10,113.05,113.84,"478,523.00","4,038.46","35,474,906.00"
XYZ,"Block, Inc.",26/02/2024,118.18,119.85,118.00,119.67,"202,689.00","4,245.28","35,474,906.00"
XYZ,"Block, Inc.",23/02/2024,116.20,119.34,116.00,117.94,"552,905.00","4,183.91","35,474,906.00"
XYZ,"Block, Inc.",22/02/2024,99.85,101.34,99.85,101.23,"119,087.00","3,591.12","35,474,906.00"
XYZ,"Block, Inc.",21/02/2024,100.49,100.73,99.95,100.03,"86,661.00","3,548.55","35,474,906.00"
XYZ,"Block, Inc.",20/02/2024,102.63,102.735,100.16,100.41,"150,159.00","3,562.04","35,474,906.00"
XYZ,"Block, Inc.",19/02/2024,101.34,104.625,101.08,103.13,"215,502.00","3,658.53","35,474,906.00"
XYZ,"Block, Inc.",16/02/2024,106.91,107.15,106.18,107.00,"98,320.00","3,795.81","35,474,906.00"
XYZ,"Block, Inc.",15/02/2024,103.90,104.99,103.69,104.87,"124,262.00","3,720.25","35,474,906.00"
XYZ,"Block, Inc.",14/02/2024,100.70,101.08,100.37,100.51,"107,178.00","3,565.58","35,474,906.00"
XYZ,"Block, Inc.",13/02/2024,105.00,106.27,104.77,106.01,"151,391.00","3,760.69","35,474,906.00"
XYZ,"Block, Inc.",12/02/2024,102.99,103.08,102.01,102.11,"83,500.00","3,622.34","35,474,906.00"
XYZ,"Block, Inc.",09/02/2024,105.27,105.99,105.19,105.19,"213,654.00","3,731.61","35,474,906.00"
XYZ,"Block, Inc.",08/02/2024,103.81,104.63,103.77,103.99,"164,404.00","3,689.04","35,474,906.00"
XYZ,"Block, Inc.",07/02/2024,102.60,103.66,102.60,103.57,"111,245.00","3,674.14","35,474,906.00"
XYZ,"Block, Inc.",06/02/2024,101.55,101.96,101.05,101.77,"162,056.00","3,558.01","34,961,298.00"
XYZ,"Block, Inc.",05/02/2024,103.30,104.20,103.26,103.97,"337,530.00","3,634.93","34,961,298.00"
XYZ,"Block, Inc.",02/02/2024,102.32,103.57,102.10,103.51,"311,970.00","3,618.84","34,961,298.00"
XYZ,"Block, Inc.",01/02/2024,99.76,100.81,99.10,100.50,"127,744.00","3,513.61","34,961,298.00"
XYZ,"Block, Inc.",31/01/2024,102.75,103.18,102.30,102.85,"112,370.00","3,595.77","34,961,298.00"
XYZ,"Block, Inc.",30/01/2024,104.05,104.66,103.98,104.40,"146,368.00","3,649.96","34,961,298.00"
XYZ,"Block, Inc.",29/01/2024,98.12,99.00,97.74,97.96,"71,623.00","3,424.81","34,961,298.00"
XYZ,"Block, Inc.",25/01/2024,95.55,95.74,94.66,95.74,"166,190.00","3,347.19","34,961,298.00"
XYZ,"Block, Inc.",24/01/2024,101.28,101.28,100.71,100.80,"51,010.00","3,524.10","34,961,298.00"
XYZ,"Block, Inc.",23/01/2024,101.32,102.02,100.70,101.01,"119,450.00","3,531.44","34,961,298.00"
XYZ,"Block, Inc.",22/01/2024,99.82,101.33,99.76,101.06,"94,661.00","3,533.19","34,961,298.00"
XYZ,"Block, Inc.",19/01/2024,98.46,98.71,97.90,98.02,"79,767.00","3,426.91","34,961,298.00"
XYZ,"Block, Inc.",18/01/2024,97.34,97.91,97.00,97.16,"111,870.00","3,396.84","34,961,298.00"
XYZ,"Block, Inc.",17/01/2024,99.23,99.37,98.55,98.90,"211,353.00","3,457.67","34,961,298.00"
XYZ,"Block, Inc.",16/01/2024,99.52,100.35,99.45,99.97,"89,643.00","3,495.08","34,961,298.00"
XYZ,"Block, Inc.",15/01/2024,99.65,100.30,99.195,100.10,"122,279.00","3,499.63","34,961,298.00"
XYZ,"Block, Inc.",12/01/2024,101.67,101.75,100.56,100.81,"97,613.00","3,524.45","34,961,298.00"
XYZ,"Block, Inc.",11/01/2024,102.63,102.77,101.73,102.74,"162,878.00","3,591.92","34,961,298.00"
XYZ,"Block, Inc.",10/01/2024,104.20,104.54,103.60,104.41,"68,235.00","3,650.31","34,961,298.00"
XYZ,"Block, Inc.",09/01/2024,103.31,103.80,103.00,103.17,"105,193.00","3,606.96","34,961,298.00"
XYZ,"Block, Inc.",08/01/2024,100.51,100.51,99.27,99.50,"94,194.00","3,478.65","34,961,298.00"
XYZ,"Block, Inc.",05/01/2024,101.67,102.535,101.67,101.82,"85,537.00","3,559.76","34,961,298.00"
XYZ,"Block, Inc.",04/01/2024,102.30,102.46,101.51,101.56,"149,323.00","3,565.19","35,104,243.00"
XYZ,"Block, Inc.",03/01/2024,106.70,107.00,105.69,106.11,"193,266.00","3,724.91","35,104,243.00"
XYZ,"Block, Inc.",02/01/2024,113.75,114.40,113.60,113.78,"97,256.00","3,994.16","35,104,243.00"
XYZ,"Block, Inc.",29/12/2023,116.04,116.94,115.89,116.70,"76,105.00","4,096.67","35,104,243.00"
XYZ,"Block, Inc.",28/12/2023,116.05,116.60,115.65,116.60,"98,562.00","4,093.15","35,104,243.00"
XYZ,"Block, Inc.",27/12/2023,114.77,115.53,114.50,114.80,"63,527.00","4,029.97","35,104,243.00"
XYZ,"Block, Inc.",22/12/2023,113.05,113.50,112.64,113.00,"76,147.00","3,966.78","35,104,243.00"
XYZ,"Block, Inc.",21/12/2023,113.95,113.95,112.72,112.72,"187,628.00","3,956.95","35,104,243.00"
XYZ,"Block, Inc.",20/12/2023,114.00,115.10,113.99,114.97,"162,180.00","4,035.93","35,104,243.00"
XYZ,"Block, Inc.",19/12/2023,110.20,111.10,110.00,111.07,"167,719.00","3,899.03","35,104,243.00"
XYZ,"Block, Inc.",18/12/2023,110.81,111.07,110.20,110.74,"116,914.00","3,887.44","35,104,243.00"
XYZ,"Block, Inc.",15/12/2023,111.16,112.00,110.80,110.80,"367,734.00","3,889.55","35,104,243.00"
XYZ,"Block, Inc.",14/12/2023,106.81,107.00,105.40,106.59,"182,560.00","3,741.76","35,104,243.00"
XYZ,"Block, Inc.",13/12/2023,105.87,106.80,105.56,106.80,"105,753.00","3,607.91","33,781,917.00"
XYZ,"Block, Inc.",12/12/2023,104.38,105.22,103.70,105.15,"184,341.00","3,552.17","33,781,917.00"
XYZ,"Block, Inc.",11/12/2023,104.01,105.21,104.01,104.39,"151,059.00","3,526.49","33,781,917.00"
XYZ,"Block, Inc.",08/12/2023,103.19,103.62,102.66,102.66,"147,944.00","3,468.05","33,781,917.00"
XYZ,"Block, Inc.",07/12/2023,103.22,103.67,102.95,103.62,"220,154.00","3,500.48","33,781,917.00"
XYZ,"Block, Inc.",06/12/2023,99.00,99.925,98.65,99.45,"134,654.00","3,359.61","33,781,917.00"
XYZ,"Block, Inc.",05/12/2023,97.76,98.54,97.45,98.53,"91,155.00","3,328.53","33,781,917.00"
XYZ,"Block, Inc.",04/12/2023,97.21,97.73,96.69,97.73,"120,775.00","3,301.51","33,781,917.00"
XYZ,"Block, Inc.",01/12/2023,95.72,96.40,95.35,95.96,"85,480.00","3,241.71","33,781,917.00"
XYZ,"Block, Inc.",30/11/2023,96.05,96.39,95.67,96.39,"249,715.00","3,256.24","33,781,917.00"
XYZ,"Block, Inc.",29/11/2023,94.79,95.42,94.69,95.17,"222,073.00","3,215.03","33,781,917.00"
XYZ,"Block, Inc.",28/11/2023,91.00,91.89,91.00,91.52,"180,366.00","3,091.72","33,781,917.00"
XYZ,"Block, Inc.",27/11/2023,90.03,90.08,89.21,89.33,"168,410.00","3,017.74","33,781,917.00"
XYZ,"Block, Inc.",24/11/2023,90.00,90.48,89.60,89.65,"31,699.00","3,028.55","33,781,917.00"
XYZ,"Block, Inc.",23/11/2023,89.80,90.51,89.80,90.03,"76,636.00","3,041.39","33,781,917.00"
XYZ,"Block, Inc.",22/11/2023,89.20,89.30,88.59,89.30,"92,887.00","3,016.73","33,781,917.00"
XYZ,"Block, Inc.",21/11/2023,89.82,90.32,89.73,90.16,"154,161.00","3,045.78","33,781,917.00"
XYZ,"Block, Inc.",20/11/2023,89.13,90.00,88.00,89.15,"198,086.00","3,011.66","33,781,917.00"
XYZ,"Block, Inc.",17/11/2023,86.87,86.96,86.48,86.83,"56,529.00","2,933.28","33,781,917.00"
XYZ,"Block, Inc.",16/11/2023,86.10,86.88,85.90,86.61,"581,703.00","2,925.85","33,781,917.00"
XYZ,"Block, Inc.",15/11/2023,85.00,85.79,84.80,85.74,"211,349.00","2,896.46","33,781,917.00"
XYZ,"Block, Inc.",14/11/2023,82.10,82.10,81.52,81.68,"93,272.00","2,759.31","33,781,917.00"
XYZ,"Block, Inc.",13/11/2023,80.52,80.97,79.88,80.20,"117,363.00","2,709.31","33,781,917.00"
XYZ,"Block, Inc.",10/11/2023,79.82,80.20,79.45,79.68,"96,921.00","2,691.74","33,781,917.00"
XYZ,"Block, Inc.",09/11/2023,81.07,81.39,80.76,80.97,"176,939.00","2,735.32","33,781,917.00"
XYZ,"Block, Inc.",08/11/2023,78.60,79.69,78.60,78.87,"151,961.00","2,664.38","33,781,917.00"
XYZ,"Block, Inc.",07/11/2023,75.82,77.10,75.76,76.89,"161,612.00","2,597.49","33,781,917.00"
XYZ,"Block, Inc.",06/11/2023,75.50,77.47,75.01,76.10,"539,748.00","2,570.80","33,781,917.00"
XYZ,"Block, Inc.",03/11/2023,78.32,81.50,78.32,81.18,"931,761.00","2,669.49","32,883,645.00"
XYZ,"Block, Inc.",02/11/2023,64.59,64.92,63.89,64.85,"93,124.00","2,132.50","32,883,645.00"
XYZ,"Block, Inc.",01/11/2023,63.05,63.56,62.84,63.18,"169,050.00","2,077.59","32,883,645.00"
XYZ,"Block, Inc.",31/10/2023,61.70,61.96,60.56,60.71,"186,419.00","1,996.37","32,883,645.00"
XYZ,"Block, Inc.",30/10/2023,63.40,63.43,62.68,63.33,"171,500.00","2,082.52","32,883,645.00"
XYZ,"Block, Inc.",27/10/2023,66.60,67.29,66.43,67.03,"261,610.00","2,204.19","32,883,645.00"
XYZ,"Block, Inc.",26/10/2023,66.00,67.50,64.85,65.45,"247,651.00","2,152.23","32,883,645.00"
XYZ,"Block, Inc.",25/10/2023,71.00,71.39,70.44,71.16,"137,010.00","2,340.00","32,883,645.00"
XYZ,"Block, Inc.",24/10/2023,69.90,70.10,69.42,69.98,"67,312.00","2,301.20","32,883,645.00"
XYZ,"Block, Inc.",23/10/2023,69.50,70.48,69.41,70.44,"53,131.00","2,316.32","32,883,645.00"
XYZ,"Block, Inc.",20/10/2023,69.39,69.96,69.16,69.67,"46,272.00","2,291.00","32,883,645.00"
XYZ,"Block, Inc.",19/10/2023,70.30,70.54,70.00,70.45,"52,172.00","2,316.65","32,883,645.00"
XYZ,"Block, Inc.",18/10/2023,71.79,72.40,71.58,71.92,"79,287.00","2,364.99","32,883,645.00"
XYZ,"Block, Inc.",17/10/2023,71.30,71.30,70.45,70.66,"68,301.00","2,323.56","32,883,645.00"
XYZ,"Block, Inc.",16/10/2023,69.01,69.40,68.71,68.89,"93,482.00","2,265.35","32,883,645.00"
XYZ,"Block, Inc.",13/10/2023,71.58,72.37,71.00,72.10,"108,839.00","2,370.91","32,883,645.00"
XYZ,"Block, Inc.",12/10/2023,72.96,73.50,72.55,73.05,"174,696.00","2,402.15","32,883,645.00"
XYZ,"Block, Inc.",11/10/2023,71.50,71.64,71.11,71.58,"140,095.00","2,353.81","32,883,645.00"
XYZ,"Block, Inc.",10/10/2023,68.25,68.93,68.01,68.83,"119,238.00","2,263.38","32,883,645.00"
XYZ,"Block, Inc.",09/10/2023,67.70,68.11,67.53,67.86,"55,920.00","2,231.48","32,883,645.00"
XYZ,"Block, Inc.",06/10/2023,66.99,67.65,66.58,67.45,"192,856.00","2,218.00","32,883,645.00"
XYZ,"Block, Inc.",05/10/2023,66.01,66.51,65.93,66.21,"140,033.00","2,177.23","32,883,645.00"
XYZ,"Block, Inc.",04/10/2023,66.45,66.45,65.61,66.11,"196,572.00","2,122.11","32,099,649.00"
XYZ,"Block, Inc.",03/10/2023,68.00,68.10,67.39,67.76,"90,872.00","2,175.07","32,099,649.00"
XYZ,"Block, Inc.",02/10/2023,69.33,70.00,69.13,69.63,"109,391.00","2,235.10","32,099,649.00"
XYZ,"Block, Inc.",29/09/2023,69.01,69.25,68.61,69.09,"500,658.00","2,217.76","32,099,649.00"
XYZ,"Block, Inc.",28/09/2023,69.80,70.53,69.55,69.87,"200,612.00","2,242.80","32,099,649.00"
XYZ,"Block, Inc.",27/09/2023,70.19,71.18,70.00,70.89,"107,415.00","2,275.54","32,099,649.00"
XYZ,"Block, Inc.",26/09/2023,70.79,70.99,70.32,70.70,"348,471.00","2,269.45","32,099,649.00"
XYZ,"Block, Inc.",25/09/2023,70.02,70.38,69.47,70.38,"104,147.00","2,259.17","32,099,649.00"
XYZ,"Block, Inc.",22/09/2023,71.33,71.70,70.585,71.70,"182,715.00","2,301.54","32,099,649.00"
XYZ,"Block, Inc.",21/09/2023,73.30,74.05,73.04,73.26,"231,319.00","2,351.62","32,099,649.00"
XYZ,"Block, Inc.",20/09/2023,77.58,77.58,76.25,76.92,"219,000.00","2,469.11","32,099,649.00"
XYZ,"Block, Inc.",19/09/2023,79.00,79.47,78.74,78.94,"218,793.00","2,533.95","32,099,649.00"
XYZ,"Block, Inc.",18/09/2023,83.00,83.00,82.25,82.65,"185,614.00","2,653.04","32,099,649.00"
XYZ,"Block, Inc.",15/09/2023,84.37,84.61,83.77,84.11,"230,788.00","2,699.90","32,099,649.00"
XYZ,"Block, Inc.",14/09/2023,84.61,85.26,84.45,85.00,"73,999.00","2,728.47","32,099,649.00"
XYZ,"Block, Inc.",13/09/2023,84.49,85.09,84.01,84.75,"73,932.00","2,720.45","32,099,649.00"
XYZ,"Block, Inc.",12/09/2023,84.12,84.12,83.32,83.85,"81,710.00","2,691.56","32,099,649.00"
XYZ,"Block, Inc.",11/09/2023,84.00,84.21,83.35,83.95,"204,806.00","2,694.77","32,099,649.00"
XYZ,"Block, Inc.",08/09/2023,87.88,88.05,86.63,87.16,"172,945.00","2,797.81","32,099,649.00"
XYZ,"Block, Inc.",07/09/2023,90.29,90.445,89.50,89.76,"152,594.00","2,881.26","32,099,649.00"
XYZ,"Block, Inc.",06/09/2023,91.37,91.81,91.00,91.44,"272,138.00","2,935.19","32,099,649.00"
XYZ,"Block, Inc.",05/09/2023,90.98,91.18,90.12,91.18,"32,084.00","2,926.85","32,099,649.00"
XYZ,"Block, Inc.",04/09/2023,89.75,91.39,89.61,91.21,"121,561.00","2,814.81","30,860,742.00"
XYZ,"Block, Inc.",01/09/2023,89.28,89.28,88.42,89.15,"93,791.00","2,751.24","30,860,742.00"
XYZ,"Block, Inc.",31/08/2023,89.93,90.15,89.05,89.75,"228,467.00","2,769.75","30,860,742.00"
XYZ,"Block, Inc.",30/08/2023,90.00,90.81,89.08,89.44,"176,807.00","2,760.18","30,860,742.00"
